,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
66,66,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21980400,7.462145799454337,rebalance_plan_1741174214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1741174214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-03-05 11:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,7.451622380060828,7.462146481105921,7.269596630683019,7.459309622623052,,0.05220646737378129,,0.08319443143933418,0.08295862865182156,0.03075216127804027,28.0,4.0,0.0,0.0028368584828690757,0.011992270959431898,0.014829129442300974,0.03801665499400169,0.0009025367283563845,0.0014133254082318025,0.0221831885955861,0.022749472967744655,21980400,22194900,22409400,2025-04-04 10:16:35+00:00,2025-05-04 09:06:59+00:00,True
67,67,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21975934,9.950099330496569,rebalance_plan_1741120215_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1741120215_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-03-04 20:30:15+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,9.93549650674777,9.950100213860598,9.694891841480056,9.947348528676864,,0.05295237845720926,,0.08414566172540329,0.0838330432204751,0.03088066476326585,28.0,4.0,0.0,0.0027516851837336986,0.015122447443126555,0.017874132626860252,0.027654848942129964,0.0009053551659088388,0.0013442877695917232,0.02233916029070193,0.022793791729522672,21975934,22190434,22404934,2025-04-03 19:20:35+00:00,2025-05-03 18:04:59+00:00,True
68,68,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21971451,13.267156353608804,rebalance_plan_1741066214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1741066214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-03-04 05:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,13.247328675663693,13.267156915609279,12.926653646899236,13.262977153183478,,0.06157007066284066,,0.08426088901988994,0.08383499432710363,0.02226492366426297,28.0,3.0,0.0,0.004179762425801314,0.01169042092334298,0.015870183349144293,0.03150458272550976,0.0009031849584866247,0.0013418993274458835,0.021612249071326417,0.02252976191644329,21971451,22185951,22400451,2025-04-03 04:18:23+00:00,2025-05-03 03:03:35+00:00,True
69,69,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21966968,17.690208856927008,rebalance_plan_1741012214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1741012214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-03-03 14:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,17.663104900884925,17.690209565085485,17.23407853261818,17.679326004172626,,0.06329668004141188,,0.0811399900810976,0.08058318392816678,0.0172865038867549,28.0,3.0,0.0,0.010883560912859025,0.009465003868792624,0.02034856478165165,0.06152307508182101,0.0009006976940666434,0.0013419927436892909,0.022307380825763445,0.022902344194323243,21966968,22181468,22395968,2025-04-02 13:16:23+00:00,2025-05-02 11:57:35+00:00,True
70,70,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21952630,23.58620845736212,rebalance_plan_1740839414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer ezETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1740839414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-03-01 14:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,pxETH/wETH -> ezETH-WETH-BPT,23.550806534513235,23.586209470640792,23.029280287426634,23.57242873475992,,0.0648265470329023,,0.07438334093617568,0.07406637378372947,0.00923982675082717,28.0,4.0,0.0,0.013780735880871475,0.000596483001795392,0.014377218882666867,0.05842709019448507,0.0006871290686631948,0.0013357116084522502,0.018903352483238045,0.02356027850456366,21952630,22167130,22381630,2025-03-31 13:14:47+00:00,2025-04-30 11:41:35+00:00,True
71,71,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21948150,31.449167775550464,rebalance_plan_1740785414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1740785414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-28 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,31.401075379350974,31.449169685154715,30.656683825054984,31.442272536935697,,0.06271394457645044,,0.08359043369603135,0.082780172199591,0.02006622762314056,28.0,5.0,0.0,0.006897148219017879,0.02705220484436319,0.033949353063381066,0.021931097984674658,0.0006816693934073026,0.0013375298316942175,0.022419898393434057,0.0234434755214441,21948150,22162650,22377150,2025-03-30 22:15:11+00:00,2025-04-29 20:38:47+00:00,True
72,72,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21943662,22.81253497819678,rebalance_plan_1740731414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740731414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-28 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,22.81253497819678,22.81253497819678,22.245515649255985,22.81874770412576,,,,0.0834928196652943,0.08291373989916498,0.08291373989916498,28.0,4.0,0.0,-0.006212725928978813,0.12718992169464766,0.12097719576566884,-0.027233825328560213,0.0,0.0,0.02249419919379725,0.023182589655218466,21943662,22158162,22372662,2025-03-30 07:14:11+00:00,2025-04-29 05:35:23+00:00,True
73,73,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21939180,7.56431479976179,rebalance_plan_1740677414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740677414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-27 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,7.56431479976179,7.56431479976179,7.373594037534976,7.562552061822466,,,,0.08234538618700003,0.08215576324200381,0.08215576324200381,28.0,6.0,0.0,0.0017627379393232445,0.042112660657173374,0.04387539859649662,0.023303339244669662,0.0,0.0,0.02269783244848922,0.02352043326906217,21939180,22153680,22368180,2025-03-29 16:14:11+00:00,2025-04-28 14:33:35+00:00,True
74,74,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21934700,10.123447020894153,rebalance_plan_1740623414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740623414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-27 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,10.123447020894153,10.123447020894153,9.868638050320971,10.120753412770144,,,,0.08259993514457165,0.08235010722256066,0.08235010722256066,28.0,6.0,0.0,0.0026936081240087617,0.05648135103940496,0.05917495916341372,0.026607618121074032,0.0,0.0,0.022787282478521353,0.023224171379763403,21934700,22149200,22363700,2025-03-29 01:10:59+00:00,2025-04-27 23:32:23+00:00,True
75,75,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21928429,13.207020348103393,rebalance_plan_1740547814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740547814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-26 05:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,13.207020348103393,13.207020348103393,12.872611122715224,13.20408268854771,,,,0.08081416821149674,0.0804937369873242,0.0804937369873242,28.0,5.0,0.0,0.0029376595556840357,0.07323368798508718,0.07617134754077122,0.022243166726898404,0.0,0.0,0.02243523139062331,0.02303646206251453,21928429,22142929,22357429,2025-03-28 04:09:23+00:00,2025-04-27 02:34:23+00:00,True
76,76,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21923956,41.93856083324538,rebalance_plan_1740493814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1740493814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-25 14:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,41.8681005058013,41.93856409443393,40.874867153610225,41.93961134422883,,0.06194616313089948,,0.08013523463102679,0.07914351838880515,0.017197355257905673,30.0,4.0,0.0,-0.0010472497949010062,0.026020577436292096,0.02497332764139109,-0.0024971045564242313,0.0012898972786337115,0.0016217369341917642,0.02314403065503967,0.023419675325724754,21923956,22138456,22352956,2025-03-27 13:09:11+00:00,2025-04-26 11:37:35+00:00,True
77,77,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21919477,19.80123874363491,rebalance_plan_1740439814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740439814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-24 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,19.80123874363491,19.80123874363491,19.298190892004563,19.801194171222534,,,,0.08045472821328829,0.07997042908397904,0.07997042908397904,30.0,5.0,0.0,4.457241237787457e-05,0.11549494841840387,0.11553952083078174,0.0002250991109947721,0.0,0.0,0.023318853757690494,0.023445280467738083,21919477,22133977,22348477,2025-03-26 22:09:47+00:00,2025-04-25 20:39:11+00:00,True
78,78,0xC9b5D82652a1C8214b0971A004983d0EEeDD751C,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21915005,6.600454987190283,rebalance_plan_1740385814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/ezETH/rswETH,balETH,tokemak,balancer,0x848a5564158d84b8A8fb68ab5D004Fae11619A54,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740385814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-24 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC9b5D82652a1C8214b0971A004983d0EEeDD751C,0x848a5564158d84b8A8fb68ab5D004Fae11619A54,balETH -> weETH/ezETH/rswETH,6.600454987190283,6.600454987190283,6.419732958748812,6.596341167990855,,,,0.08201039185476955,0.08107251142806383,0.08107251142806383,30.0,5.0,0.0,0.004113819199428548,0.03644259733369961,0.04055641653312816,0.062326297314539224,0.0,0.0,0.025641701947441753,0.03283148203654429,21915005,22129505,22344005,2025-03-26 07:12:47+00:00,2025-04-25 05:40:23+00:00,True
79,79,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21910528,8.733812238767277,rebalance_plan_1740331814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740331814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-23 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,8.733812238767277,8.733812238767277,8.51166993199673,8.730105156095146,,,,0.07417819712487525,0.07400386297848355,0.07400386297848355,30.0,5.0,0.0,0.0037070826721308237,0.04684328157185814,0.05055036424398896,0.04244518396761476,0.0,0.0,0.024282086289729055,0.023889838834884047,21910528,22125028,22339528,2025-03-25 16:12:11+00:00,2025-04-24 14:41:47+00:00,True
80,80,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21906059,10.499422134596465,rebalance_plan_1740277814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740277814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-23 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,10.499422134596465,10.499422134596465,10.232984699256969,10.496392316696047,,,,0.07505370228393328,0.07484135057915782,0.07484135057915782,30.0,5.0,0.0,0.003029817900417342,0.05699192342887237,0.06002174132928971,0.028856996714455754,0.0,0.0,0.024397406650696007,0.023840062777118254,21906059,22120559,22335059,2025-03-25 01:12:23+00:00,2025-04-23 23:41:11+00:00,True
81,81,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21899803,17.994311541975367,rebalance_plan_1740202214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1740202214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-22 05:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,17.994311541975367,17.994311541975367,17.540006606630804,17.98781977346644,,,,0.07588303089585427,0.0755119306621508,0.0755119306621508,30.0,6.0,0.0,0.006491768508926299,0.09945341258458563,0.10594518109351193,0.036076781786193585,0.0,0.0,0.02328401684286563,0.02349805402524363,21899803,22114303,22328803,2025-03-24 04:14:23+00:00,2025-04-23 02:44:11+00:00,True
82,82,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21895329,61.38296235964425,rebalance_plan_1740148214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer pxETH/wETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1740148214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-21 14:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,pxETH/wETH -> weETH/rETH,61.270937153155394,61.38296488043335,59.76256378914485,61.3533854786943,,0.06279464410392281,,0.07766984707600989,0.07554626489935867,0.012751620795435861,30.0,5.0,0.0,0.02957940173904916,0.004226590811224592,0.03380599255027375,0.0481882909968039,0.0026565316243263304,0.0022585864366975184,0.01775748944897093,0.01752565811071438,21895329,22109829,22324329,2025-03-23 13:15:35+00:00,2025-04-22 11:44:59+00:00,True
83,83,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21887292,74.99939395790226,rebalance_plan_1740051014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1740051014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-20 11:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rsETH / WETH -> weETH/rETH,73.13042347555125,74.99945856303862,73.03219791643176,74.93955298444473,,0.055559561328004534,,0.07629964371165202,0.07366504377633559,0.01810548244833106,30.0,5.0,0.0,0.059905578593884456,0.00324678999714424,0.0631523685910287,0.07987468141990993,0.024753685388671842,0.024233528485024136,0.017680766185863783,0.017532602292059885,21887292,22101792,22316292,2025-03-22 10:22:35+00:00,2025-04-21 08:50:35+00:00,True
84,84,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21882822,74.99976630024895,rebalance_plan_1739997014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,,Balancer weETH/rETH StablePool,Balancer rsETH-WETH Stable Pool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1739997014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-02-19 20:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rsETH / WETH -> weETH/rETH,73.13276207458897,74.9997549770942,73.02764857113972,74.93927807374489,,0.05752326390845941,,0.08196275854318535,0.07887015296340388,0.021346889054944473,30.0,5.0,0.0,0.06047690334931133,0.03119648185445112,0.09167338520376245,0.08063613456841516,0.024671795522660522,0.02370924440670019,0.017712419733410423,0.017523750128988658,21882822,22097322,22311822,2025-03-21 19:24:59+00:00,2025-04-20 17:52:11+00:00,True
