,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,valid,error,error_type,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
164,164,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24846642,18.77657878028975,rebalance_plan_1736482590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736482590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-10 04:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,18.77657878028975,18.77657878028975,18.417706443061967,18.758043623198326,,,,0.060534282671480366,0.06011689890709189,0.06011689890709189,50.0,4.0,0.0,True,,,0.0,0.0,0.024404550486559762,0.020412217631319063,24846642.0,26142642.0,27438642.0,2025-02-09 04:17:11+00:00,2025-03-11 04:17:11+00:00
165,165,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24824145,25.55048956674075,rebalance_plan_1736437590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736437590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-09 15:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,25.55048956674075,25.55048956674075,25.06535636277249,25.533157070441778,,,,0.06126536394758411,0.0606775083496025,0.0606775083496025,50.0,4.0,0.0,True,,,0.0,0.0,0.024415997802909484,0.020248441970386777,24824145.0,26120145.0,27416145.0,2025-02-08 15:47:17+00:00,2025-03-10 15:47:17+00:00
166,166,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24801642,34.337704950161495,rebalance_plan_1736392590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736392590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-09 03:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,34.337704950161495,34.337704950161495,33.697689146995025,34.33167653419117,,,,0.06389326794393815,0.06306066536382768,0.06306066536382768,50.0,4.0,0.0,True,,,0.0,0.0,0.024387414058280044,0.020260021512638282,24801642.0,26097642.0,27393642.0,2025-02-08 03:17:11+00:00,2025-03-10 03:17:11+00:00
167,167,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24779141,37.9846467580745,rebalance_plan_1736347590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736347590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-08 14:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,37.9846467580745,37.9846467580745,37.25149110945724,37.96723865376754,,,,0.06403167499791855,0.06307335855713168,0.06307335855713168,50.0,3.0,0.0,True,,,0.0,0.0,0.024482178500661922,0.020300844799921336,24779141.0,26075141.0,27371141.0,2025-02-07 14:47:09+00:00,2025-03-09 14:47:09+00:00
168,168,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24756643,17.072476999229,rebalance_plan_1736302590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736302590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-08 02:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,17.072476999229,17.072476999229,8.2856359999613,17.070422368889215,,,,0.0682194595089023,0.06795946286434747,0.06795946286434747,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
169,169,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24734143,20.040527793166998,rebalance_plan_1736257590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736257590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-07 13:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,20.040527793166998,20.040527793166998,9.72794394721866,20.034962466431082,,,,0.06875010106942599,0.06844218026426309,0.06844218026426309,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
170,170,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24711643,24.368347076719253,rebalance_plan_1736212590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736212590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-07 01:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,24.368347076719253,24.368347076719253,11.827460143056776,24.35877734855676,,,,0.0701901118708843,0.06979894617374728,0.06979894617374728,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
171,171,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24689143,45.99621834840225,rebalance_plan_1736167590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1736167590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-06 12:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,45.99621834840225,45.99621834840225,22.319608522409528,45.97631160520889,,,,0.07101796862463554,0.07027347362359256,0.07027347362359256,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
172,172,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24509142,42.00345928634975,rebalance_plan_1735807590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735807590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-02 08:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,42.00345928634975,42.00345928634975,20.400093299878872,42.013639445576324,,,,0.07195647638236491,0.0712541060343258,0.0712541060343258,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
173,173,0xBd137c56f3116E5c36753037a784FF844F84F59c,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24486645,18.8900423844895,rebalance_plan_1735762590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Gyroscope ECLP cbETH/wstETH,baseETH,tokemak,balancer,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735762590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-01 20:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,baseETH -> ECLP-cbETH-wstETH,18.8900423844895,18.8900423844895,18.75118795898882,18.880246727030602,,,,0.06522796365837219,0.06383163451469798,0.06383163451469798,50.0,4.0,0.0,True,,,0.0,0.0,0.04471563921819843,0.047953948154823456,24486645.0,25782645.0,27078645.0,2025-01-31 20:17:17+00:00,2025-03-02 20:17:17+00:00
174,174,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24464142,16.33943845222825,rebalance_plan_1735717590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735717590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2025-01-01 07:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,16.33943845222825,16.33943845222825,16.009106335445942,16.332183500522458,,,,0.06302025791668392,0.06261240090918033,0.06261240090918033,50.0,4.0,0.0,True,,,0.0,0.0,0.02556938126944841,0.022292932244512675,24464142.0,25760142.0,27056142.0,2025-01-31 07:47:11+00:00,2025-03-02 07:47:11+00:00
175,175,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24441642,26.57784521275625,rebalance_plan_1735672590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735672590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-31 19:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,26.57784521275625,26.57784521275625,12.90711898430607,26.572886184340177,,,,0.06660948416848378,0.06625327748807626,0.06625327748807626,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
176,176,0x945a4f719018edBa445ca67bDa43663C815835Ad,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24419141,35.41779953229775,rebalance_plan_1735627590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Volatile AMM - weETH.base/WETH,baseETH,tokemak,aerodrome,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735627590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-31 06:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0x945a4f719018edBa445ca67bDa43663C815835Ad,0x91F0f34916Ca4E2cCe120116774b0e4fA0cdcaA8,baseETH -> vAMM-weETH.base/WETH,35.41779953229775,35.41779953229775,17.205757586171366,35.40998840948914,,,,0.06691686900341466,0.06644047067471893,0.06644047067471893,50.0,4.0,0.0,False,could not identify working virtual price column,ValueError,0.0,0.0,,,,,,,
177,177,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24396644,43.843679502249245,rebalance_plan_1735582590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735582590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-30 18:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,43.843679502249245,43.843679502249245,42.96032022830654,43.77095998817373,,,,0.06402800975353248,0.06286324015382276,0.06286324015382276,50.0,4.0,0.0,True,,,0.0,0.0,0.026364354320572048,0.02243906103811466,24396644.0,25692644.0,26988644.0,2025-01-29 18:17:15+00:00,2025-02-28 18:17:15+00:00
178,178,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24374143,50.0,rebalance_plan_1735537590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735537590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-30 05:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,50.0,50.0,49.00062914707002,49.94298788873876,,,,0.06747386911047021,0.06605367077396117,0.06605367077396117,50.0,4.0,0.0,True,,,0.0,0.0,0.02628690602851358,0.022434505630873236,24374143.0,25670143.0,26966143.0,2025-01-29 05:47:13+00:00,2025-02-28 05:47:13+00:00
179,179,0xBd137c56f3116E5c36753037a784FF844F84F59c,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24351647,9.47875019153275,rebalance_plan_1735492590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Gyroscope ECLP cbETH/wstETH,baseETH,tokemak,balancer,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735492590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-29 17:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,baseETH -> ECLP-cbETH-wstETH,9.47875019153275,9.47875019153275,9.428949530643767,9.475290362880278,,,,0.060739956399450866,0.06005830030846883,0.06005830030846883,50.0,4.0,0.0,True,,,0.0,0.0,0.04526111494807061,0.047639978390295434,24351647.0,25647647.0,26943647.0,2025-01-28 17:17:21+00:00,2025-02-27 17:17:21+00:00
180,180,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24329144,10.64459095855675,rebalance_plan_1735447590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735447590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-29 04:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,10.64459095855675,10.64459095855675,10.436243837618846,10.637759844111473,,,,0.06682626694555036,0.06653398952290557,0.06653398952290557,50.0,4.0,0.0,True,,,0.0,0.0,0.02633198728961994,0.0226157612007436,24329144.0,25625144.0,26921144.0,2025-01-28 04:47:15+00:00,2025-02-27 04:47:15+00:00
181,181,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24306643,13.1514176612785,rebalance_plan_1735402590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Balancer rETH-WETH Stable Pool,baseETH,tokemak,balancer,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735402590_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-28 16:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xa6EFB95B7393cB419B48A933273F49b6bb48dd5D,0xC771c1a5905420DAEc317b154EB13e4198BA97D0,baseETH -> rETH-WETH-BPT,13.1514176612785,13.1514176612785,12.892747075663065,13.140988423930454,,,,0.0670857891597734,0.06671757630276698,0.06671757630276698,50.0,4.0,0.0,True,,,0.0,0.0,0.026124807390160987,0.022609437435990642,24306643.0,25602643.0,26898643.0,2025-01-27 16:17:13+00:00,2025-02-26 16:17:13+00:00
182,182,0xBd137c56f3116E5c36753037a784FF844F84F59c,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24274247,19.260826015729002,rebalance_plan_1735337790_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Gyroscope ECLP cbETH/wstETH,baseETH,tokemak,balancer,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735337790_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-27 22:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,baseETH -> ECLP-cbETH-wstETH,19.260826015729002,19.260826015729002,19.16214183403617,19.247382118707616,,,,0.06919850110163782,0.067346868141095,0.067346868141095,50.0,4.0,0.0,True,,,0.0,0.0,0.04296721086496058,0.047056252928107334,24274247.0,25570247.0,26866247.0,2025-01-26 22:17:21+00:00,2025-02-25 22:17:21+00:00
183,183,0xBd137c56f3116E5c36753037a784FF844F84F59c,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24251745,6.456676189024,rebalance_plan_1735292790_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Gyroscope ECLP cbETH/wstETH,baseETH,tokemak,balancer,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735292790_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-27 09:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,baseETH -> ECLP-cbETH-wstETH,6.456676189024,6.456676189024,6.425467205112694,6.453380337703073,,,,0.0714250386639205,0.07071470852636401,0.07071470852636401,50.0,4.0,0.0,True,,,0.0,0.0,0.04287119371226278,0.046807946818196555,24251745.0,25547745.0,26843745.0,2025-01-26 09:47:17+00:00,2025-02-25 09:47:17+00:00
184,184,0xBd137c56f3116E5c36753037a784FF844F84F59c,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24226568,5.999785223206,rebalance_plan_1735242390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Gyroscope ECLP cbETH/wstETH,baseETH,tokemak,balancer,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735242390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-26 19:46:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,baseETH -> ECLP-cbETH-wstETH,5.999785223206,5.999785223206,5.970212810579782,5.9967531996752035,,,,0.07178197590012647,0.07111608684790247,0.07111608684790247,50.0,4.0,0.0,True,,,0.0,0.0,0.0428880946434671,0.04662747461654915,24226568.0,25522568.0,26818568.0,2025-01-25 19:48:03+00:00,2025-02-24 19:48:03+00:00
185,185,0xBd137c56f3116E5c36753037a784FF844F84F59c,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,24204046,5.320377639314,rebalance_plan_1735197390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,,,Gyroscope ECLP cbETH/wstETH,baseETH,tokemak,balancer,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,rebalance_plan_1735197390_0xAADf01DD90aE0A6Bb9Eb908294658037096E0404.json,2024-12-26 07:16:30+00:00,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,8453,0xFbe1Cefb85716c0E43eCfD399372996646B992c1,FromIdle,0xAADf01DD90aE0A6Bb9Eb908294658037096E0404,0x4200000000000000000000000000000000000006,0xBd137c56f3116E5c36753037a784FF844F84F59c,0x54D86E177cdC664B5F9B17eB5fd6A76Fa529e466,baseETH -> ECLP-cbETH-wstETH,5.320377639314,5.320377639314,5.295737289758416,5.319975565695344,,,,0.07278020307104889,0.07217782252876019,0.07217782252876019,50.0,4.0,0.0,True,,,0.0,0.0,0.042692283288043864,0.04675513918331653,24204046.0,25500046.0,26796046.0,2025-01-25 07:17:19+00:00,2025-02-24 07:17:19+00:00
