top_level_function,ncalls,tottime,percall_tottime,cumtime,percall_cumtime,filename,lineno,function
add_new_nav_per_share_to_table,1,3.2920000000000004e-06,3.2920000000000004e-06,0.000228334,0.000228334,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_nav_per_share_to_table,1,6.0840000000000005e-06,6.0840000000000005e-06,0.00015225000000000001,0.00015225000000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_nav_per_share_to_table,1,7.474800000000001e-05,7.474800000000001e-05,0.000456416,0.000456416,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_nav_per_share_to_table,1,7.930000000000001e-07,7.930000000000001e-07,0.00045720900000000003,0.00045720900000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/key_metrics/fetch_nav_per_share.py,23,add_new_nav_per_share_to_table
add_new_rebalance_events_for_each_autopool_to_table,5,8.1375e-05,1.6275e-05,0.021764209,0.0043528418,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_rebalance_events_for_each_autopool_to_table,5,0.00040887800000000005,8.177560000000001e-05,0.023603668,0.004720733600000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,248,get_all_rows_in_table_by_autopool
add_new_rebalance_events_for_each_autopool_to_table,1,2.916e-06,2.916e-06,0.00021125,0.00021125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_rebalance_events_for_each_autopool_to_table,1,4.374e-06,4.374e-06,0.000117417,0.000117417,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_rebalance_events_for_each_autopool_to_table,1,5.4624000000000004e-05,5.4624000000000004e-05,0.000384125,0.000384125,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_rebalance_events_for_each_autopool_to_table,1,5.670500000000001e-05,5.670500000000001e-05,0.024049708000000003,0.024049708000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/rebalance_events/rebalance_events.py,60,add_new_rebalance_events_for_each_autopool_to_table
add_new_fee_events_to_table,1,1.0420000000000001e-06,1.0420000000000001e-06,0.000599,0.000599,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,35,add_new_fee_events_to_table
add_new_fee_events_to_table,1,2.876e-06,2.876e-06,0.00021575,0.00021575,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_fee_events_to_table,1,6.207e-06,6.207e-06,0.000262625,0.000262625,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_fee_events_to_table,1,0.00011745800000000001,0.00011745800000000001,0.000597958,0.000597958,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_debt_reporting_events_to_table,402,3.533e-05,8.78855721393035e-08,3.533e-05,8.78855721393035e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,47,client
add_new_debt_reporting_events_to_table,1,2.5000000000000004e-07,2.5000000000000004e-07,2.5000000000000004e-07,2.5000000000000004e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,19,<lambda>
add_new_debt_reporting_events_to_table,1,8.3e-08,8.3e-08,8.3e-08,8.3e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,18,<lambda>
add_new_debt_reporting_events_to_table,8,2.0440000000000003e-06,2.5550000000000003e-07,2.0440000000000003e-06,2.5550000000000003e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/constants.py,103,__call__
add_new_debt_reporting_events_to_table,1,0.00022995600000000002,0.00022995600000000002,24.672135875000002,24.672135875000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,98,add_new_debt_reporting_events_to_table
add_new_debt_reporting_events_to_table,5,1.4623e-05,2.9246e-06,1.4623e-05,2.9246e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,126,<dictcomp>
add_new_debt_reporting_events_to_table,4033,0.00022756000000000002,5.642449789238781e-08,0.00022756000000000002,5.642449789238781e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,128,<lambda>
add_new_debt_reporting_events_to_table,5,0.0008096700000000001,0.00016193400000000003,24.670539503,4.9341079006,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/pages/protocol_level_profit_and_loss/fees.py,112,_fetch_debt_reporting_events_from_an_external_source
add_new_debt_reporting_events_to_table,74,2.4212e-05,3.2718918918918923e-07,2.4212e-05,3.2718918918918923e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,72,<dictcomp>
add_new_debt_reporting_events_to_table,74,9.865000000000001e-05,1.3331081081081083e-06,0.00038158500000000004,5.1565540540540546e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,70,from_record
add_new_debt_reporting_events_to_table,5,5.708e-06,1.1416e-06,0.002029042,0.0004058084,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,88,add_new_destination_details_for_each_chain_to_table
add_new_debt_reporting_events_to_table,5,3.0082e-05,6.0164000000000005e-06,0.00047083300000000004,9.416660000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,188,<listcomp>
add_new_debt_reporting_events_to_table,5,2.5458000000000003e-05,5.0916000000000005e-06,0.009525876,0.0019051752000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/destinations.py,184,get_destination_details
add_new_debt_reporting_events_to_table,4,1.2331000000000001e-05,3.0827500000000003e-06,0.00039808400000000005,9.952100000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,50,_build_default_block_and_timestamp_calls
add_new_debt_reporting_events_to_table,794,0.000652854,8.222342569269522e-07,0.006765051,8.520215365239295e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,66,_fetch_data
add_new_debt_reporting_events_to_table,4,1.4590000000000001e-06,3.6475000000000003e-07,1.4590000000000001e-06,3.6475000000000003e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,65,_data_fetch_builder
add_new_debt_reporting_events_to_table,4,1.2081e-05,3.02025e-06,2.798224541,0.69955613525,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,78,get_raw_state_by_blocks
add_new_debt_reporting_events_to_table,4,1.8500000000000002e-05,4.625000000000001e-06,1.8500000000000002e-05,4.625000000000001e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,101,<listcomp>
add_new_debt_reporting_events_to_table,4,0.000140967,3.524175e-05,0.000734749,0.00018368725,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,108,<listcomp>
add_new_debt_reporting_events_to_table,4,4.792e-06,1.198e-06,4.792e-06,1.198e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,120,<listcomp>
add_new_debt_reporting_events_to_table,4,8.3125e-05,2.078125e-05,8.3125e-05,2.078125e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,126,<listcomp>
add_new_debt_reporting_events_to_table,4,1.001e-06,2.5025e-07,1.001e-06,2.5025e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,128,<listcomp>
add_new_debt_reporting_events_to_table,8,0.00014754400000000002,1.8443000000000003e-05,0.008377250000000001,0.0010471562500000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,91,async_safe_get_raw_state_by_block
add_new_debt_reporting_events_to_table,794,7.6358e-05,9.616876574307305e-08,7.6358e-05,9.616876574307305e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,173,identity_with_bool_success
add_new_debt_reporting_events_to_table,5,0.000129498,2.58996e-05,0.002923541,0.0005847082,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,245,_add_to_blocks_to_use_table
add_new_debt_reporting_events_to_table,5,9.3793e-05,1.87586e-05,9.3793e-05,1.87586e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,264,<listcomp>
add_new_debt_reporting_events_to_table,5,3.7587000000000005e-05,7.517400000000001e-06,0.014384959000000001,0.0028769918,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_state_by_block.py,254,build_blocks_to_use
add_new_debt_reporting_events_to_table,8,7.4752e-05,9.344e-06,0.055774500000000005,0.006971812500000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,31,add_new_rows
add_new_debt_reporting_events_to_table,8,7.335e-06,9.16875e-07,7.335e-06,9.16875e-07,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,53,<listcomp>
add_new_debt_reporting_events_to_table,8,8.341900000000001e-05,1.0427375000000001e-05,0.001475958,0.00018449475,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,15,convert_timestamps_to_iso
add_new_debt_reporting_events_to_table,8,0.000548833,6.8604125e-05,0.115004333,0.014375541625,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,67,verify_rows_saved
add_new_debt_reporting_events_to_table,23,0.00011575100000000001,5.032652173913044e-06,0.0069420820000000005,0.00030182965217391306,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,107,does_table_exist
add_new_debt_reporting_events_to_table,8,0.000756337,9.4542125e-05,0.18587283400000001,0.023234104250000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,119,write_dataframe_to_table
add_new_debt_reporting_events_to_table,5,0.000181878,3.6375600000000005e-05,0.004404374,0.0008808748,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,157,load_table
add_new_debt_reporting_events_to_table,25,0.000178498,7.13992e-06,0.023273337,0.00093093348,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,195,run_read_only_query
add_new_debt_reporting_events_to_table,5,0.000145916,2.9183200000000002e-05,0.001111708,0.00022234160000000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,208,get_earliest_block_from_table_with_autopool
add_new_debt_reporting_events_to_table,5,0.00017104200000000002,3.42084e-05,0.004286501,0.0008573001999999999,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,248,get_all_rows_in_table_by_autopool
add_new_debt_reporting_events_to_table,5,0.000194124,3.88248e-05,0.0074140840000000005,0.0014828168000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/database_operations.py,265,get_all_rows_in_table_by_chain
add_new_debt_reporting_events_to_table,10,3.6414e-05,3.6414e-06,0.0022829160000000003,0.00022829160000000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,29,get_timestamp_table_was_last_updated
add_new_debt_reporting_events_to_table,8,6.433300000000001e-05,8.041625000000001e-06,0.000816918,0.00010211475,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,57,write_timestamp_table_was_last_updated
add_new_debt_reporting_events_to_table,11,3.4792e-05,3.1629090909090912e-06,0.0019709560000000003,0.0001791778181818182,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,80,does_table_exist
add_new_debt_reporting_events_to_table,11,0.000787839,7.162172727272728e-05,0.0050720850000000005,0.0004610986363636364,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/database/should_update_database.py,93,should_update_table
add_new_debt_reporting_events_to_table,5,0.007156974000000001,0.0014313948000000002,0.014747000000000001,0.0029494000000000005,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,14,_flatten_events
add_new_debt_reporting_events_to_table,5,5.2044000000000005e-05,1.0408800000000001e-05,5.657896040000001,1.1315792080000002,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,57,_recursive_helper_get_all_events_within_range
add_new_debt_reporting_events_to_table,5,8.775e-05,1.755e-05,0.0077667100000000005,0.001553342,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,97,events_to_df
add_new_debt_reporting_events_to_table,5,0.0005078330000000001,0.00010156660000000001,5.680572167,1.1361144334,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/get_events.py,104,fetch_events
add_new_debt_reporting_events_to_table,5,8.5381e-05,1.70762e-05,0.000140958,2.81916e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,45,<listcomp>
add_new_debt_reporting_events_to_table,1051,3.0539e-05,2.905708848715509e-08,3.0539e-05,2.905708848715509e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,47,<genexpr>
add_new_debt_reporting_events_to_table,5,0.00023975000000000003,4.795000000000001e-05,0.005611708,0.0011223416,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,40,_load_tx_hash_to_gas_info
add_new_debt_reporting_events_to_table,4,0.000175052,4.3763e-05,0.041816418,0.0104541045,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,86,<dictcomp>
add_new_debt_reporting_events_to_table,4,0.000916818,0.0002292045,15.869115542000001,3.9672788855000003,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,82,_fetch_missing_gas_costs
add_new_debt_reporting_events_to_table,5,5.163e-06,1.0326e-06,5.879100000000001e-05,1.1758200000000002e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,103,<listcomp>
add_new_debt_reporting_events_to_table,5,4.0417e-05,8.083400000000001e-06,4.0417e-05,8.083400000000001e-06,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,117,<listcomp>
add_new_debt_reporting_events_to_table,5,0.002309336,0.0004618672,15.984298876,3.1968597752,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,95,add_transaction_gas_info_to_df_with_tx_hash
add_new_debt_reporting_events_to_table,2100,5.475800000000001e-05,2.6075238095238098e-08,5.475800000000001e-05,2.6075238095238098e-08,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,135,<genexpr>
add_new_debt_reporting_events_to_table,10,0.0009823330000000002,9.823330000000001e-05,0.0009823330000000002,9.823330000000001e-05,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,143,<listcomp>
add_new_debt_reporting_events_to_table,10,0.000360374,3.60374e-05,0.009218582000000001,0.0009218582000000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,133,determine_blocks_not_on_disk
add_new_debt_reporting_events_to_table,5,0.00032696300000000005,6.539260000000001e-05,2.9017233350000002,0.5803446670000001,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/mainnet_launch/data_fetching/add_info_to_dataframes.py,147,ensure_block_timestamp_chain_df_contains_all_wanted_blocks
